PMID	chemical	trigger	target	context_sentence
33105604	IGF-1 receptor	induce	glucose intolerance, hepatic steatosis, and lipoatrophy in mice	We previously reported that the systemic inhibition of insulin receptor (IR) and IGF-1 receptor (IGF1R) by the administration of OSI-906 (linsitinib), a dual IR/IGF1R inhibitor, induced glucose intolerance, hepatic steatosis, and lipoatrophy in mice.
33105604	IGF1R	induce	glucose intolerance, hepatic steatosis, and lipoatrophy in mice	We previously reported that the systemic inhibition of insulin receptor (IR) and IGF-1 receptor (IGF1R) by the administration of OSI-906 (linsitinib), a dual IR/IGF1R inhibitor, induced glucose intolerance, hepatic steatosis, and lipoatrophy in mice.
33105604	OSI-906	induce	glucose intolerance, hepatic steatosis, and lipoatrophy in mice	We previously reported that the systemic inhibition of insulin receptor (IR) and IGF-1 receptor (IGF1R) by the administration of OSI-906 (linsitinib), a dual IR/IGF1R inhibitor, induced glucose intolerance, hepatic steatosis, and lipoatrophy in mice.
33105604	IR/IGF1R	induce	glucose intolerance, hepatic steatosis, and lipoatrophy in mice	We previously reported that the systemic inhibition of insulin receptor (IR) and IGF-1 receptor (IGF1R) by the administration of OSI-906 (linsitinib), a dual IR/IGF1R inhibitor, induced glucose intolerance, hepatic steatosis, and lipoatrophy in mice.
33105604	Linagliptin	improve	OSI-906-induced hepatic steatosis	Linagliptin improved OSI-906-induced hepatic steatosis via an insulin-signaling-independent pathway, without altering glucose levels, free fatty acid levels, gluconeogenic gene expressions in the liver, or visceral fat atrophy.
33105604	Linagliptin	alter	glucose levels	Linagliptin improved OSI-906-induced hepatic steatosis via an insulin-signaling-independent pathway, without altering glucose levels, free fatty acid levels, gluconeogenic gene expressions in the liver, or visceral fat atrophy.
33105604	Linagliptin	alter	free fatty acid levels, gluconeogenic gene expressions in the liver, or visceral fat atrophy	Linagliptin improved OSI-906-induced hepatic steatosis via an insulin-signaling-independent pathway, without altering glucose levels, free fatty acid levels, gluconeogenic gene expressions in the liver, or visceral fat atrophy.
33105604	linagliptin	improve	hepatic steatosis induced by IR and IGF1R inhibition via a previously unknown mechanism that did not involve gluconeogenesis, lipogenesis, or inflammation	Thus, linagliptin improved hepatic steatosis induced by IR and IGF1R inhibition via a previously unknown mechanism that did not involve gluconeogenesis, lipogenesis, or inflammation, suggesting the non-canonical actions of DPP-4 inhibitors in the treatment of hepatic steatosis under insulin-resistant conditions.
33105604	IGF1R	involve	gluconeogenesis, lipogenesis, or inflammation	Thus, linagliptin improved hepatic steatosis induced by IR and IGF1R inhibition via a previously unknown mechanism that did not involve gluconeogenesis, lipogenesis, or inflammation, suggesting the non-canonical actions of DPP-4 inhibitors in the treatment of hepatic steatosis under insulin-resistant conditions.
33105604	linagliptin	suggest	the non-canonical actions of DPP-4 inhibitors in the treatment of hepatic steatosis under insulin-resistant conditions	Thus, linagliptin improved hepatic steatosis induced by IR and IGF1R inhibition via a previously unknown mechanism that did not involve gluconeogenesis, lipogenesis, or inflammation, suggesting the non-canonical actions of DPP-4 inhibitors in the treatment of hepatic steatosis under insulin-resistant conditions.
33184849	conjugated linoleic acid	induce	an enlarged liver, hepatic steatosis	We demonstrate that conjugated linoleic acid (CLA) when given to mice as a dietary supplement, induced an enlarged liver, hepatic steatosis, and increased plasma levels of fatty acid (FA), alanine transaminase, and triglycerides.
33184849	CLA	induce	an enlarged liver, hepatic steatosis	We demonstrate that conjugated linoleic acid (CLA) when given to mice as a dietary supplement, induced an enlarged liver, hepatic steatosis, and increased plasma levels of fatty acid (FA), alanine transaminase, and triglycerides.
33184849	GW6471	block	PPARα binding to Acaca and Acads	Bioinformatic analysis of PPARα ChIP-seq data set and ChIP-qPCR showed that GW6471 blocks PPARα binding to Acaca and Acads and abolishes the PPARα-mediated local histone modifications of H3K27ac and H3K4me1 in CLA-treated hepatocytes.
33184849	PPARα	block	PPARα binding to Acaca and Acads	Bioinformatic analysis of PPARα ChIP-seq data set and ChIP-qPCR showed that GW6471 blocks PPARα binding to Acaca and Acads and abolishes the PPARα-mediated local histone modifications of H3K27ac and H3K4me1 in CLA-treated hepatocytes.
33184849	GW6471	abolish	the PPARα-mediated local histone modifications of H3K27ac and H3K4me1 in CLA-treated hepatocytes	Bioinformatic analysis of PPARα ChIP-seq data set and ChIP-qPCR showed that GW6471 blocks PPARα binding to Acaca and Acads and abolishes the PPARα-mediated local histone modifications of H3K27ac and H3K4me1 in CLA-treated hepatocytes.
33184849	PPARα	abolish	the PPARα-mediated local histone modifications of H3K27ac and H3K4me1 in CLA-treated hepatocytes	Bioinformatic analysis of PPARα ChIP-seq data set and ChIP-qPCR showed that GW6471 blocks PPARα binding to Acaca and Acads and abolishes the PPARα-mediated local histone modifications of H3K27ac and H3K4me1 in CLA-treated hepatocytes.
33302084	glyphosate	raise	potential environmental threats and public health concerns	Residues of glyphosate (GLY) are widely detected in aquatic systems, raising potential environmental threats and public health concerns, but the mechanism underlying GLY-induced hepatotoxicity in fish has not been fully elucidated yet.
33302084	GLY	raise	potential environmental threats and public health concerns	Residues of glyphosate (GLY) are widely detected in aquatic systems, raising potential environmental threats and public health concerns, but the mechanism underlying GLY-induced hepatotoxicity in fish has not been fully elucidated yet.
33302084	pro-	clarify	their roles	Next, changes in oxidative stress biomarkers, gene expression levels of pro- and anti-inflammatory cytokines, and lipid metabolism-related parameters in collected samples were analyzed to clarify their roles in GLY-induced hepatic damage.
33302084	lipid	clarify	their roles	Next, changes in oxidative stress biomarkers, gene expression levels of pro- and anti-inflammatory cytokines, and lipid metabolism-related parameters in collected samples were analyzed to clarify their roles in GLY-induced hepatic damage.
33302084	samples	clarify	their roles	Next, changes in oxidative stress biomarkers, gene expression levels of pro- and anti-inflammatory cytokines, and lipid metabolism-related parameters in collected samples were analyzed to clarify their roles in GLY-induced hepatic damage.
33302084	Lipid	reduce	lipolysis-related gene expression levels, and resultant hepatic lipid accumulation	Lipid metabolism disorder was a late event during GLY exposure, as evidenced by overproduced hepatic free fatty acids, enhanced lipogenesis-related gene expression levels, reduced lipolysis-related gene expression levels, and resultant hepatic lipid accumulation.
33302084	GLY	induce	hepatotoxicity in fish	Collectively, these findings demonstrate that GLY induces hepatotoxicity in fish through involvement of oxidative stress, inflammatory response, and lipid metabolism disorder, which are intimately interrelated with each other during GLY exposure.
33449950	O-1	stimulate	adipose triglyceride lipase (ATGL)	Forkhead box O-1 (FoxO1) is one of the FoxO family members of transcription factors and can stimulate adipose triglyceride lipase (ATGL) and suppress its inhibitor G0/G1 switch gene 2 (G0S2) expression in the liver.
33449950	FoxO1	stimulate	adipose triglyceride lipase (ATGL)	Forkhead box O-1 (FoxO1) is one of the FoxO family members of transcription factors and can stimulate adipose triglyceride lipase (ATGL) and suppress its inhibitor G0/G1 switch gene 2 (G0S2) expression in the liver.
33449950	O-1	suppress	its inhibitor G0/G1 switch gene 2 (G0S2) expression in the liver	Forkhead box O-1 (FoxO1) is one of the FoxO family members of transcription factors and can stimulate adipose triglyceride lipase (ATGL) and suppress its inhibitor G0/G1 switch gene 2 (G0S2) expression in the liver.
33449950	FoxO1	suppress	its inhibitor G0/G1 switch gene 2 (G0S2) expression in the liver	Forkhead box O-1 (FoxO1) is one of the FoxO family members of transcription factors and can stimulate adipose triglyceride lipase (ATGL) and suppress its inhibitor G0/G1 switch gene 2 (G0S2) expression in the liver.
33449950	Palmitate	promote	lipid accumulation	Palmitate significantly promoted lipid accumulation but inhibited lipid decomposition in human HepG2 hepatoma cells.
33449950	Palmitate	inhibit	lipid decomposition in human HepG2 hepatoma cells	Palmitate significantly promoted lipid accumulation but inhibited lipid decomposition in human HepG2 hepatoma cells.
33449950	Palmitate	reduce	FoxO1, ATGL and its activator comparative gene identification-58 (CGI-58) expression	Palmitate also significantly reduced FoxO1, ATGL and its activator comparative gene identification-58 (CGI-58) expression but increased peroxisome proliferator-activated receptorγ (PPARγ) and its target gene G0S2 expression.
33449950	Palmitate	increase	peroxisome proliferator-activated receptorγ (PPARγ) and its target gene G0S2 expression	Palmitate also significantly reduced FoxO1, ATGL and its activator comparative gene identification-58 (CGI-58) expression but increased peroxisome proliferator-activated receptorγ (PPARγ) and its target gene G0S2 expression.
33449950	FoxO1	increase	palmitate-inhibited ATGL and CGI-58 expression	FoxO1 overexpression significantly increased palmitate-inhibited ATGL and CGI-58 expression but reduced palmitate-stimulated PPARγ and its target gene G0S2 expression.
33449950	FoxO1	reduce	palmitate-stimulated PPARγ and its target gene G0S2 expression	FoxO1 overexpression significantly increased palmitate-inhibited ATGL and CGI-58 expression but reduced palmitate-stimulated PPARγ and its target gene G0S2 expression.
33449950	FoxO1	inhibit	lipid accumulation	FoxO1 overexpression also inhibited lipid accumulation and promoted lipolysis in palmitate-treated hepatocytes.
33449950	FoxO1	promote	lipolysis in palmitate-treated hepatocytes	FoxO1 overexpression also inhibited lipid accumulation and promoted lipolysis in palmitate-treated hepatocytes.
33449950	FoxO1-mediated	protect	hepatocytes	Overall, these results indicate that FoxO1-mediated ATGL-dependent lipolysis may be an effective molecular mechanism in protecting hepatocytes from palmitate-induced fat accumulation.
33762794	body	demonstrate	the potential adverse effects of these substances, including its effect on the development of non-alcoholic fatty liver disease, as one of the most prevalent chronic liver diseases	A growing body of evidence has emerged demonstrating the potential adverse effects of these substances, including its effect on the development of non-alcoholic fatty liver disease, as one of the most prevalent chronic liver diseases.
33762794	μmol/L	increase	the triglyceride level	Perfluorobutanesulfonic acid at 200 μmol/L significantly increased the triglyceride level in the presence of fatty acid compared to the control, but not without fatty acid, which was abolished by a specific peroxisome proliferator-activated receptor gamma antagonist.
33900847	Uox-KO	develop	hyperuricemia and aberrant lipid-metabolism	In vivo, the Uox-KO mice spontaneously developed hyperuricemia and aberrant lipid-metabolism, concomitant with abnormal hepatic fat accumulation.
34128319	Rosiglitazone	exert	dual effects on liver steatosis	Rosiglitazone has been reported to exert dual effects on liver steatosis, and it could exacerbate liver steatosis in obese animal models, which was suggested to be closely related to the elevated hepatic expression of FABP4.
34128319	Rosiglitazone	exacerbate	liver steatosis	Rosiglitazone has been reported to exert dual effects on liver steatosis, and it could exacerbate liver steatosis in obese animal models, which was suggested to be closely related to the elevated hepatic expression of FABP4.
34128319	FABP4	alleviate	rosiglitazone-induced liver steatosis	This study aimed to investigate whether combined treatment with FABP4 inhibitor I-9 could alleviate rosiglitazone-induced liver steatosis in obese diabetic db/db mice.
34128319	I-9	alleviate	rosiglitazone-induced liver steatosis	This study aimed to investigate whether combined treatment with FABP4 inhibitor I-9 could alleviate rosiglitazone-induced liver steatosis in obese diabetic db/db mice.
34128319	FABP4 inhibitor I-9	alleviate	rosiglitazone-induced liver steatosis	This study aimed to investigate whether combined treatment with FABP4 inhibitor I-9 could alleviate rosiglitazone-induced liver steatosis in obese diabetic db/db mice.
34128319	I-9	decrease	rosiglitazone-induced increase in serum FABP4 level	Results showed that combined treatment with I-9 decreased rosiglitazone-induced increase in serum FABP4 level and expression of lipogenic genes in liver, especially FABP4, and ameliorated liver steatosis in db/db mice.
34128319	FABP4	ameliorate	rosiglitazone-exacerbated elevated serum FABP4 level	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	FABP4	ameliorate	ectopic liver fat accumulation in obese diabetic db/db mice	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	I-9	ameliorate	rosiglitazone-exacerbated elevated serum FABP4 level	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	I-9	ameliorate	ectopic liver fat accumulation in obese diabetic db/db mice	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	FABP4 inhibitor I-9	ameliorate	rosiglitazone-exacerbated elevated serum FABP4 level	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	FABP4 inhibitor I-9	ameliorate	ectopic liver fat accumulation in obese diabetic db/db mice	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	FABP4	affect	its anti-diabetic efficacy	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	I-9	affect	its anti-diabetic efficacy	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34128319	FABP4 inhibitor I-9	affect	its anti-diabetic efficacy	We concluded that combined treatment with FABP4 inhibitor I-9 could ameliorate rosiglitazone-exacerbated elevated serum FABP4 level and ectopic liver fat accumulation in obese diabetic db/db mice without affecting its anti-diabetic efficacy.
34206460	clozapine	affect	weight,	This research investigated how clozapine affects weight, the bodily distribution of chromium, liver damage, fatty liver scores, glucose homeostasis, renal impairment, and retinopathy in mice fed a high fat diet (HFD).
34206460	chromium	feed	a high fat diet (HFD)	This research investigated how clozapine affects weight, the bodily distribution of chromium, liver damage, fatty liver scores, glucose homeostasis, renal impairment, and retinopathy in mice fed a high fat diet (HFD).
34206460	fatty liver	feed	a high fat diet (HFD)	This research investigated how clozapine affects weight, the bodily distribution of chromium, liver damage, fatty liver scores, glucose homeostasis, renal impairment, and retinopathy in mice fed a high fat diet (HFD).
34206460	glucose	feed	a high fat diet (HFD)	This research investigated how clozapine affects weight, the bodily distribution of chromium, liver damage, fatty liver scores, glucose homeostasis, renal impairment, and retinopathy in mice fed a high fat diet (HFD).
34206460	clozapine	gain	more weight	We discovered that obese mice treated with clozapine gained more weight and had greater kidney, liver, and retroperitoneal and epididymal fat pad masses; higher daily food efficiency; higher serum or hepatic triglyceride, aspartate aminotransferase, alanine aminotransferase, blood urea nitrogen, and creatinine levels; and higher hepatic lipid regulation marker expression than did the HFD-fed control mice.
34206460	clozapine	gain	higher daily food efficiency; higher serum or hepatic triglyceride, aspartate aminotransferase, alanine aminotransferase, blood urea nitrogen, and creatinine levels; and higher hepatic lipid regulation marker expression	We discovered that obese mice treated with clozapine gained more weight and had greater kidney, liver, and retroperitoneal and epididymal fat pad masses; higher daily food efficiency; higher serum or hepatic triglyceride, aspartate aminotransferase, alanine aminotransferase, blood urea nitrogen, and creatinine levels; and higher hepatic lipid regulation marker expression than did the HFD-fed control mice.
34206460	clozapine	exhibit	insulin resistance, poorer insulin sensitivity, greater glucose intolerance, and less Akt phosphorylation	Furthermore, the clozapine group mice exhibited insulin resistance, poorer insulin sensitivity, greater glucose intolerance, and less Akt phosphorylation; their GLUT4 expression was lower, they had renal damage, more reactive oxygen species, and IL-1 expression, and, finally, their levels of antioxidative enzymes (superoxide dismutase, glutathione peroxidase, and catalase) were lower.
34206460	clozapine	reduce	the thickness of retinal cell layers	Moreover, clozapine reduced the thickness of retinal cell layers and increased
34246650	Acetaminophen	aggravate	lipid deposition in the liver	Acetaminophen (APAP) is a commonly used painkiller, but it can aggravate lipid deposition in the liver and cause liver injury when used in fatty liver disease.
34246650	APAP	aggravate	lipid deposition in the liver	Acetaminophen (APAP) is a commonly used painkiller, but it can aggravate lipid deposition in the liver and cause liver injury when used in fatty liver disease.
34246650	Acetaminophen	cause	liver injury	Acetaminophen (APAP) is a commonly used painkiller, but it can aggravate lipid deposition in the liver and cause liver injury when used in fatty liver disease.
34246650	APAP	cause	liver injury	Acetaminophen (APAP) is a commonly used painkiller, but it can aggravate lipid deposition in the liver and cause liver injury when used in fatty liver disease.
34246650	CAV-1 stent-like domain	upregulate	CAV-1 expression	The CAV-1 stent-like domain (CSD, 82-101 amino acids of caveolin-1), used to upregulate CAV-1 expression, could reduce lipid accumulation and activate autophagy in AFL mice treated with APAP.
34246650	CSD	upregulate	CAV-1 expression	The CAV-1 stent-like domain (CSD, 82-101 amino acids of caveolin-1), used to upregulate CAV-1 expression, could reduce lipid accumulation and activate autophagy in AFL mice treated with APAP.
34246650	caveolin-1	upregulate	CAV-1 expression	The CAV-1 stent-like domain (CSD, 82-101 amino acids of caveolin-1), used to upregulate CAV-1 expression, could reduce lipid accumulation and activate autophagy in AFL mice treated with APAP.
34246650	CAV-1	interfere	RNA and	CAV-1 small interfering RNA and CAV1-overexpressing plasmid were separately transfected into A/O and APAP co-treated L02 cells.
34246650	CAV-1	co-treate	L02 cells	CAV-1 small interfering RNA and CAV1-overexpressing plasmid were separately transfected into A/O and APAP co-treated L02 cells.
34246650	CAV-1	reduce	lipid accumulation in L02 cells	The results show that CAV-1 reduced lipid accumulation in L02 cells and activated Pink-1/Parkin-related mitophagy.
34246650	CAV-1	activate	Pink-1/Parkin-related mitophagy	The results show that CAV-1 reduced lipid accumulation in L02 cells and activated Pink-1/Parkin-related mitophagy.
34267188	ethanol-fed	develop	severe hepatic steatosis and inflammation	In contrast, ethanol-fed Depdc5-LKO mice developed severe hepatic steatosis and inflammation.
34267188	Torin 1	suppress	mTORC1 activity	Pharmacological intervention with Torin 1 suppressed mTORC1 activity and remarkably ameliorated ethanol-induced hepatic steatosis and inflammation in both control and Depdc5-LKO mice.
34267188	Torin	suppress	mTORC1 activity	Pharmacological intervention with Torin 1 suppressed mTORC1 activity and remarkably ameliorated ethanol-induced hepatic steatosis and inflammation in both control and Depdc5-LKO mice.
34267188	Torin 1	ameliorate	ethanol-induced hepatic steatosis and inflammation in both control and Depdc5-LKO mice	Pharmacological intervention with Torin 1 suppressed mTORC1 activity and remarkably ameliorated ethanol-induced hepatic steatosis and inflammation in both control and Depdc5-LKO mice.
34267188	Torin	ameliorate	ethanol-induced hepatic steatosis and inflammation in both control and Depdc5-LKO mice	Pharmacological intervention with Torin 1 suppressed mTORC1 activity and remarkably ameliorated ethanol-induced hepatic steatosis and inflammation in both control and Depdc5-LKO mice.
34267188	fenofibrate	reverse	ethanol-induced liver steatosis and inflammation in Depdc5-LKO mice	The pathological effect of sustained mTORC1 activity in ALD may be attributed to the suppression of peroxisome proliferator activated receptor α (PPARα), the master regulator of fatty acid oxidation in hepatocytes, because fenofibrate (PPARα agonist) treatment reverses ethanol-induced liver steatosis and inflammation in Depdc5-LKO mice.
34267188	PPARα	reverse	ethanol-induced liver steatosis and inflammation in Depdc5-LKO mice	The pathological effect of sustained mTORC1 activity in ALD may be attributed to the suppression of peroxisome proliferator activated receptor α (PPARα), the master regulator of fatty acid oxidation in hepatocytes, because fenofibrate (PPARα agonist) treatment reverses ethanol-induced liver steatosis and inflammation in Depdc5-LKO mice.
34344994	2,3,7,8-Tetrachlorodibenzo-p-dioxin	induce	steatosis	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	TCDD	induce	steatosis	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	2,3,7,8-Tetrachlorodibenzo-p-dioxin	increase	hepatic uptake of dietary and mobilized peripheral fats	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	TCDD	increase	hepatic uptake of dietary and mobilized peripheral fats	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	2,3,7,8-Tetrachlorodibenzo-p-dioxin	inhibit	lipoprotein export	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	TCDD	inhibit	lipoprotein export	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	2,3,7,8-Tetrachlorodibenzo-p-dioxin	repress	β-oxidation	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	TCDD	repress	β-oxidation	2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD), a persistent environmental contaminant, induces steatosis by increasing hepatic uptake of dietary and mobilized peripheral fats, inhibiting lipoprotein export, and repressing β-oxidation.
34344994	TCDD	repress	straight-chain fatty acid oxidation gene expression in mice	In this study, the mechanism of β-oxidation inhibition was investigated by testing the hypothesis that TCDD dose-dependently repressed straight-chain fatty acid oxidation gene expression in mice following oral gavage every 4 days for 28 days.
34344994	fatty acid	inhibit	the activity of short chain enoyl-CoA hydratase (ECHS1)	Collectively, the integration of metabolomics and RNA-seq data suggested TCDD induced a futile cycle of fatty acid activation and acyl-CoA hydrolysis resulting in incomplete β-oxidation, and the accumulation octenoyl-CoA levels that inhibited the activity of short chain enoyl-CoA hydratase (ECHS1).
34681291	TEB	cause	liver toxicity	Although TEB causes liver toxicity, its effects on cellular lipid accumulation are rarely investigated.
34681291	cellular lipid	cause	liver toxicity	Although TEB causes liver toxicity, its effects on cellular lipid accumulation are rarely investigated.
34681291	cells	show	lipid accumulation	HepG2 cells were exposed to 0-320 µM TEB for 1-24 h. TEB (20-80 µM, 24 h)-treated cells showed lipid accumulation.
34681291	HepG2 cells	show	lipid accumulation	HepG2 cells were exposed to 0-320 µM TEB for 1-24 h. TEB (20-80 µM, 24 h)-treated cells showed lipid accumulation.
34681291	TEB	increase	the nuclear translocation of peroxisome proliferator-activated receptors and the expression of lipid uptake and oxidation-related markers such as cluster of differentiation 36, fatty acid transport protein (FATP) 2, FATP5, and carnitine palmitoyltransferase 1	Further, TEB (20-80 µM, 1-12 h) increased the nuclear translocation of peroxisome proliferator-activated receptors and the expression of lipid uptake and oxidation-related markers such as cluster of differentiation 36, fatty acid transport protein (FATP) 2, FATP5, and carnitine palmitoyltransferase 1.
34681291	20-80	increase	the nuclear translocation of peroxisome proliferator-activated receptors and the expression of lipid uptake and oxidation-related markers such as cluster of differentiation 36, fatty acid transport protein (FATP) 2, FATP5, and carnitine palmitoyltransferase 1	Further, TEB (20-80 µM, 1-12 h) increased the nuclear translocation of peroxisome proliferator-activated receptors and the expression of lipid uptake and oxidation-related markers such as cluster of differentiation 36, fatty acid transport protein (FATP) 2, FATP5, and carnitine palmitoyltransferase 1.
34681291	20-80	induce	the loss of mitochondrial membrane potential and lower levels of microsomal triglyceride transfer protein in the cells	TEB (20-80 µM, 24 h) also induced the loss of mitochondrial membrane potential and lower levels of microsomal triglyceride transfer protein in the cells.
34681291	TEB	induce	lipid accumulation	Thus, TEB can induce lipid accumulation by altering the expression of lipid-metabolizing molecules and can therefore impair lipid metabolism.
34681291	TEB	alter	the expression of lipid-metabolizing molecules	Thus, TEB can induce lipid accumulation by altering the expression of lipid-metabolizing molecules and can therefore impair lipid metabolism.
34681291	TEB	impair	lipid metabolism	Thus, TEB can induce lipid accumulation by altering the expression of lipid-metabolizing molecules and can therefore impair lipid metabolism.
34685712	Cell	define	the causal role	Cell studies were conducted to define the causal role and underlying mechanism of FFA-activated mTORC1 signaling in hepatocellular cell injury.
34685712	Cell	underlie	mechanism of FFA-activated mTORC1 signaling in hepatocellular cell injury	Cell studies were conducted to define the causal role and underlying mechanism of FFA-activated mTORC1 signaling in hepatocellular cell injury.
34685712	palmitic acid	(pa)-induce	ER stress and suppression of LAMP2 and autophagy flux	We revealed that palmitic acid (PA)-induced ER stress and suppression of LAMP2 and autophagy flux were mTORC1-dependent as rapamycin reversed such deleterious effects.
34685712	rapamycin	reverse	such deleterious effects	We revealed that palmitic acid (PA)-induced ER stress and suppression of LAMP2 and autophagy flux were mTORC1-dependent as rapamycin reversed such deleterious effects.
34685712	ATF4	modulate	LAMP2	C/EBP homologous protein (CHOP) was downstream of ATF4 which partially modulated LAMP2.
34685712	rapamycin	attenuate	mTORC1 activation and ER stress,	Supplementation with rapamycin to alcohol-fed mice attenuated mTORC1 activation and ER stress, restored LAMP2 protein, and improved autophagy, leading to amelioration of alcohol-induced liver injury.
34685712	rapamycin	restore	LAMP2 protein	Supplementation with rapamycin to alcohol-fed mice attenuated mTORC1 activation and ER stress, restored LAMP2 protein, and improved autophagy, leading to amelioration of alcohol-induced liver injury.
34685712	rapamycin	improve	autophagy	Supplementation with rapamycin to alcohol-fed mice attenuated mTORC1 activation and ER stress, restored LAMP2 protein, and improved autophagy, leading to amelioration of alcohol-induced liver injury.
34685712	hepatic FFAs	play	a crucial role	This study demonstrates that hepatic FFAs play a crucial role in the pathogenesis of ALD by activating mTORC1 signaling, thereby inducing ER stress and suppressing LAMP2-autophagy flux pathway, which represents an important mechanism of FFA-induced hepatocellular injury.
34685712	FFAs	play	a crucial role	This study demonstrates that hepatic FFAs play a crucial role in the pathogenesis of ALD by activating mTORC1 signaling, thereby inducing ER stress and suppressing LAMP2-autophagy flux pathway, which represents an important mechanism of FFA-induced hepatocellular injury.
34685712	FFAs	represent	an important mechanism of FFA-induced hepatocellular injury	This study demonstrates that hepatic FFAs play a crucial role in the pathogenesis of ALD by activating mTORC1 signaling, thereby inducing ER stress and suppressing LAMP2-autophagy flux pathway, which represents an important mechanism of FFA-induced hepatocellular injury.
34685712	hepatic FFAs	activate	mTORC1 signaling	This study demonstrates that hepatic FFAs play a crucial role in the pathogenesis of ALD by activating mTORC1 signaling, thereby inducing ER stress and suppressing LAMP2-autophagy flux pathway, which represents an important mechanism of FFA-induced hepatocellular injury.
34685712	FFAs	activate	mTORC1 signaling	This study demonstrates that hepatic FFAs play a crucial role in the pathogenesis of ALD by activating mTORC1 signaling, thereby inducing ER stress and suppressing LAMP2-autophagy flux pathway, which represents an important mechanism of FFA-induced hepatocellular injury.
34801933	HepG2	enhance	lipid transport to the cell	The treatment of HepG2 with dexamethasone and palmitate enhanced lipid transport to the cell via increased especially FABPpm expression and resulted in the increased triacylglycerol (TAG), diacylglycerol (DAG) and ceramide deposition.
34801933	dexamethasone	enhance	lipid transport to the cell	The treatment of HepG2 with dexamethasone and palmitate enhanced lipid transport to the cell via increased especially FABPpm expression and resulted in the increased triacylglycerol (TAG), diacylglycerol (DAG) and ceramide deposition.
34801933	palmitate	enhance	lipid transport to the cell	The treatment of HepG2 with dexamethasone and palmitate enhanced lipid transport to the cell via increased especially FABPpm expression and resulted in the increased triacylglycerol (TAG), diacylglycerol (DAG) and ceramide deposition.
34801933	Dexamethasone	alter	FA composition resulting in the elevated n-3 polyunsaturated fatty acid (PUFA) activity in DAG and TAG	Dexamethasone with palmitate treatment altered FA composition resulting in the elevated n-3 polyunsaturated fatty acid (PUFA) activity in DAG and TAG and the diminished n-6 PUFA activity in DAG after prolonged exposure.
